customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02484,Male,0,No,No,15,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,92.2,1423.03,No
CUST-02485,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,99.23,1651.69,Yes
CUST-02486,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No internet service,One year,Yes,Electronic check,38.02,798.42,Yes
CUST-02487,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,87.11,2679.09,Yes
CUST-02488,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Two year,No,Electronic check,112.91,4428.39,No
CUST-02489,Male,0,No,No,26,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.32,2374.32,Yes
CUST-02490,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,60.39,2113.65,Yes
CUST-02491,Male,0,Yes,No,3,Yes,No,No,No,No,One year,No,Electronic check,63.16,189.48,No
CUST-02492,Female,0,Yes,Yes,68,No,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer,26.11,1802.16,No
CUST-02493,Female,0,No,No,24,No,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,71.66,1723.3,Yes
CUST-02494,Male,0,Yes,No,29,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Credit card,99.87,2896.23,No
CUST-02495,Female,1,No,No,46,Yes,No,DSL,No,No internet service,One year,No,Electronic check,117.81,5419.26,Yes
CUST-02496,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,58.73,646.03,No
CUST-02497,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,62.41,1681.76,No
CUST-02498,Male,0,Yes,No,44,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Credit card,23.59,1055.37,No
CUST-02499,Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No,Yes,One year,No,Electronic check,97.06,6017.72,No
CUST-02500,Female,0,Yes,No,54,Yes,No,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer,91.1,4919.4,Yes
CUST-02501,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,59.1,1727.35,No
CUST-02502,Male,1,Yes,No,13,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,90.35,1174.55,No
CUST-02503,Female,0,No,Yes,55,No,No,DSL,No,No internet service,Two year,No,Bank transfer,81.55,4485.25,No
CUST-02504,Female,1,Yes,Yes,18,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,96.44,1753.53,No
CUST-02505,Male,0,No,Yes,25,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,50.04,1251.0,No
CUST-02506,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,84.38,5906.6,No
CUST-02507,Female,1,No,No,37,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,81.81,3030.47,Yes
CUST-02508,Female,0,No,No,68,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,27.23,1879.02,Yes
CUST-02509,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,46.66,1633.1,No
CUST-02510,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,105.74,1797.58,Yes
CUST-02511,Male,0,No,Yes,56,Yes,No,No,Yes,No,One year,Yes,Electronic check,33.93,1973.88,No
CUST-02512,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,56.72,1303.54,Yes
CUST-02513,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,40.97,634.43,No
CUST-02514,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,32.3,2236.03,Yes
CUST-02515,Female,0,Yes,No,21,No,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,31.91,705.35,No
CUST-02516,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,53.49,1444.23,No
CUST-02517,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,99.95,4197.9,No
CUST-02518,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,116.56,2015.55,Yes
CUST-02519,Male,1,Yes,No,35,Yes,No,No,No,No,One year,No,Credit card,76.33,2671.55,No
CUST-02520,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,82.79,496.74,Yes
CUST-02521,Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer,97.43,2172.49,No
CUST-02522,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,85.5,2877.55,No
CUST-02523,Female,0,Yes,No,20,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,104.53,2090.6,No
CUST-02524,Male,1,No,Yes,69,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,108.17,7463.73,No
CUST-02525,Female,0,Yes,No,46,No,Yes,DSL,Yes,Yes,Two year,No,Bank transfer,82.03,3791.77,No
CUST-02526,Male,0,No,No,52,Yes,No,DSL,No,No,Month-to-month,No,Credit card,72.37,3763.24,Yes
CUST-02527,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,57.89,2315.6,No
CUST-02528,Female,0,No,No,31,No,No,DSL,No internet service,Yes,Month-to-month,No,Credit card,65.08,2028.93,No
CUST-02529,Male,0,No,No,13,Yes,No,No,No,Yes,One year,Yes,Bank transfer,53.24,732.25,No
CUST-02530,Female,0,Yes,No,16,No,No,DSL,Yes,Yes,Two year,No,Mailed check,61.55,984.8,No
CUST-02531,Female,0,No,No,24,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,109.77,2660.86,Yes
CUST-02532,Female,0,No,Yes,63,Yes,Yes,DSL,No,No internet service,One year,Yes,Credit card,117.18,7382.34,No
CUST-02533,Female,0,No,No,72,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,54.88,3958.6,Yes
CUST-02534,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,40.5,1921.35,No
CUST-02535,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,25.98,883.32,No
CUST-02536,Male,0,No,No,36,No,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,103.37,3721.32,Yes
CUST-02537,Female,1,Yes,No,54,No,No,Fiber optic,No,No,One year,Yes,Electronic check,106.81,5824.41,No
CUST-02538,Female,0,No,No,16,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,63.95,1023.2,No
CUST-02539,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Electronic check,73.33,1999.64,Yes
CUST-02540,Male,0,No,No,0,Yes,No,Fiber optic,No,No,One year,No,Credit card,93.46,69.28,Yes
CUST-02541,Male,0,Yes,Yes,52,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,56.34,2986.55,No
CUST-02542,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,38.55,2817.23,No
CUST-02543,Female,0,No,No,54,Yes,No,DSL,Yes,No internet service,Two year,Yes,Mailed check,29.7,1690.33,No
CUST-02544,Female,0,No,No,60,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,41.99,2580.46,No
CUST-02545,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,83.82,1005.84,No
CUST-02546,Female,0,Yes,Yes,46,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,53.46,2495.05,No
CUST-02547,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,106.51,6710.13,Yes
CUST-02548,Female,0,No,No,31,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,26.93,883.55,Yes
CUST-02549,Male,0,No,No,27,No,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,60.47,1632.69,No
CUST-02550,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,44.21,2352.81,No
CUST-02551,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,One year,No,Bank transfer,108.55,3270.22,Yes
CUST-02552,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,100.23,751.48,Yes
CUST-02553,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,118.4,8413.57,No
CUST-02554,Male,0,No,No,24,No,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,30.17,724.08,Yes
CUST-02555,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,One year,Yes,Mailed check,97.79,3144.71,Yes
CUST-02556,Female,0,Yes,Yes,67,No,Yes,No,No,No,Month-to-month,No,Bank transfer,30.84,2066.28,Yes
CUST-02557,Male,0,No,No,6,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,33.81,202.86,Yes
CUST-02558,Female,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,22.0,1430.0,No
CUST-02559,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,65.4,2943.0,Yes
CUST-02560,Female,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,30.84,123.36,Yes
CUST-02561,Female,1,Yes,Yes,16,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.53,856.48,No
CUST-02562,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,46.17,2354.67,No
CUST-02563,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,117.59,1293.49,No
CUST-02564,Female,0,Yes,Yes,61,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.14,5218.78,No
CUST-02565,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,59.87,2035.58,Yes
CUST-02566,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,107.6,6563.6,No
CUST-02567,Female,0,No,No,20,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,24.51,500.11,No
CUST-02568,Female,1,No,Yes,65,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,52.09,3385.85,No
CUST-02569,Male,0,No,No,52,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,70.49,3707.39,No
CUST-02570,Female,0,No,No,20,Yes,No,DSL,No,No internet service,Two year,No,Electronic check,23.5,625.5,Yes
CUST-02571,Male,0,No,Yes,14,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.88,542.89,No
CUST-02572,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,109.29,2404.38,No
CUST-02573,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,36.32,1089.6,No
CUST-02574,Male,1,No,No,53,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,112.01,5936.53,No
CUST-02575,Female,0,Yes,No,54,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Electronic check,27.8,1527.09,No
CUST-02576,Male,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Two year,Yes,Credit card,108.6,2717.09,No
CUST-02577,Male,0,Yes,No,52,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.28,3345.02,No
CUST-02578,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,76.47,4975.47,No
CUST-02579,Female,0,No,No,38,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,46.73,1779.6,No
CUST-02580,Female,0,No,No,6,Yes,No phone service,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,45.88,288.49,No
CUST-02581,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,68.2,2638.5,No
CUST-02582,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,54.29,1700.46,No
CUST-02583,Female,0,No,Yes,25,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.93,648.25,No
CUST-02584,Male,0,Yes,Yes,28,No,Yes,No,No internet service,No,Month-to-month,No,Credit card,54.08,1560.54,Yes
CUST-02585,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,43.98,1110.09,Yes
CUST-02586,Female,0,No,No,55,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,104.66,5756.3,Yes
CUST-02587,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Two year,Yes,Mailed check,103.53,3121.34,No
CUST-02588,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,32.43,2107.95,No
CUST-02589,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,92.47,92.47,No
CUST-02590,Female,0,Yes,Yes,46,Yes,No,DSL,No internet service,No,Two year,Yes,Bank transfer,63.99,2943.54,No
CUST-02591,Female,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,106.59,2984.52,No
CUST-02592,Male,0,Yes,No,48,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,45.95,2277.73,Yes
CUST-02593,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,26.99,1943.28,No
CUST-02594,Male,0,No,No,31,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,99.65,3089.15,Yes
CUST-02595,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,106.57,3090.53,Yes
CUST-02596,Male,1,No,No,14,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,103.73,1485.44,No
CUST-02597,Male,0,No,No,61,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,51.59,3219.64,Yes
CUST-02598,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,21.15,365.48,No
CUST-02599,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,32.24,677.04,No
CUST-02600,Female,0,No,No,29,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,111.78,3327.96,No
CUST-02601,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,55.14,827.1,No
CUST-02602,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,107.78,5496.78,Yes
CUST-02603,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Credit card,118.04,826.28,No
CUST-02604,Male,0,No,No,63,No,No,Fiber optic,No,No,One year,Yes,Mailed check,58.36,3676.68,No
CUST-02605,Male,0,Yes,No,38,No,No,DSL,No,No internet service,Two year,Yes,Mailed check,97.2,3693.6,No
CUST-02606,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,35.25,1057.5,No
CUST-02607,Male,0,No,No,11,No,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,57.14,628.54,Yes
CUST-02608,Female,0,Yes,No,32,No,Yes,DSL,No internet service,No,One year,No,Electronic check,89.93,2877.76,Yes
CUST-02609,Female,1,Yes,Yes,57,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,39.13,2290.63,No
CUST-02610,Female,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,50.62,572.07,Yes
CUST-02611,Female,1,Yes,No,24,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,75.51,1846.86,Yes
CUST-02612,Female,0,No,No,37,Yes,No,No,No,No,Month-to-month,Yes,Credit card,88.5,3298.2,No
CUST-02613,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,54.4,2556.8,Yes
CUST-02614,Female,0,Yes,Yes,54,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Credit card,56.43,3047.22,No
CUST-02615,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,29.21,79.53,No
CUST-02616,Female,0,Yes,No,68,No,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,118.37,8049.16,Yes
CUST-02617,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,80.45,2735.3,No
CUST-02618,Male,0,Yes,Yes,50,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,72.09,3613.86,Yes
CUST-02619,Male,0,No,No,26,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,39.56,1028.56,No
CUST-02620,Male,0,Yes,No,36,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,67.78,2440.08,No
CUST-02621,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,63.63,954.45,No
CUST-02622,Female,0,No,No,24,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,44.37,1064.88,Yes
CUST-02623,Female,0,No,No,32,Yes,No,No,No,No,Month-to-month,No,Bank transfer,63.52,2057.69,No
CUST-02624,Female,1,Yes,Yes,61,Yes,Yes,No,No,No,Two year,Yes,Electronic check,38.76,2364.36,No
CUST-02625,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,90.44,1504.49,No
CUST-02626,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,110.7,4649.4,No
CUST-02627,Female,0,No,No,29,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,18.26,529.54,Yes
CUST-02628,Female,0,No,No,40,Yes,No phone service,DSL,No,No,One year,No,Mailed check,74.74,3105.26,Yes
CUST-02629,Male,1,No,No,3,No,No,Fiber optic,No internet service,No,One year,Yes,Electronic check,92.7,320.5,Yes
CUST-02630,Male,0,No,Yes,65,Yes,No,No,No,No internet service,One year,No,Mailed check,110.53,7237.23,No
CUST-02631,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,54.56,3219.04,No
CUST-02632,Male,0,No,No,8,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,110.53,884.24,No
CUST-02633,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,102.21,3067.74,Yes
CUST-02634,Female,1,Yes,No,68,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,71.57,4866.76,No
CUST-02635,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,44.21,1025.16,No
CUST-02636,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.59,1953.41,Yes
CUST-02637,Female,0,No,Yes,44,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,44.58,1961.52,No
CUST-02638,Female,0,No,Yes,36,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,53.58,1928.88,Yes
CUST-02639,Female,1,No,No,57,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,65.63,3810.24,No
CUST-02640,Male,0,Yes,No,22,No,No,No,No,No,One year,Yes,Electronic check,68.79,1513.38,No
CUST-02641,Female,0,Yes,No,34,No,No,DSL,No,No,Month-to-month,No,Electronic check,37.29,1267.86,Yes
CUST-02642,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,88.77,5503.74,No
CUST-02643,Male,0,Yes,No,5,Yes,No,DSL,No,No,One year,Yes,Mailed check,119.18,595.9,Yes
CUST-02644,Male,0,No,No,5,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,42.87,214.35,Yes
CUST-02645,Male,1,No,No,29,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,74.56,2167.66,Yes
CUST-02646,Female,0,No,No,0,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,64.38,41.86,No
CUST-02647,Male,1,No,No,62,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,49.39,3105.01,No
CUST-02648,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,60.82,493.37,Yes
CUST-02649,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,92.74,2503.98,Yes
CUST-02650,Female,0,No,No,32,No,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,60.3,1929.6,No
CUST-02651,Male,0,Yes,No,52,No,Yes,Fiber optic,No,Yes,Two year,No,Credit card,69.69,3623.88,No
CUST-02652,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,66.68,2556.25,No
CUST-02653,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,74.63,3834.02,No
CUST-02654,Male,0,No,No,10,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,47.7,521.14,No
CUST-02655,Male,0,Yes,No,1,Yes,No,DSL,No internet service,No,Two year,Yes,Mailed check,69.99,69.99,Yes
CUST-02656,Male,0,Yes,Yes,52,No,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,31.75,1651.0,No
CUST-02657,Female,0,Yes,No,67,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Credit card,93.62,6300.45,No
CUST-02658,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,29.31,175.86,No
CUST-02659,Female,0,No,No,66,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,98.07,6472.62,No
CUST-02660,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,102.21,839.43,Yes
CUST-02661,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,19.94,1236.28,No
CUST-02662,Female,0,Yes,No,10,Yes,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,102.75,1101.68,No
CUST-02663,Male,0,Yes,No,36,Yes,No phone service,DSL,No,No,Two year,No,Bank transfer,84.11,3061.33,No
CUST-02664,Female,0,No,Yes,13,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,27.88,362.44,No
CUST-02665,Male,1,Yes,Yes,18,Yes,No,No,Yes,No internet service,One year,No,Electronic check,119.79,2156.22,Yes
CUST-02666,Female,0,Yes,Yes,7,Yes,No phone service,DSL,No,No,One year,Yes,Credit card,80.78,589.26,No
CUST-02667,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,58.89,359.86,No
CUST-02668,Male,0,No,No,58,Yes,No phone service,DSL,No,Yes,One year,No,Electronic check,108.29,6280.82,Yes
CUST-02669,Male,0,Yes,No,62,Yes,No phone service,DSL,Yes,Yes,One year,No,Bank transfer,22.25,1379.5,No
CUST-02670,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,Yes,No,One year,No,Credit card,91.17,585.79,Yes
CUST-02671,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,32.66,1804.44,No
CUST-02672,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,74.36,183.68,Yes
CUST-02673,Male,0,Yes,No,66,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,27.79,1869.44,No
CUST-02674,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,87.27,1507.68,No
CUST-02675,Male,0,Yes,No,44,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Electronic check,65.42,2908.07,No
CUST-02676,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,18.68,737.82,No
CUST-02677,Female,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,25.28,379.2,No
CUST-02678,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.71,2511.88,Yes
CUST-02679,Male,1,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,58.74,3469.01,Yes
CUST-02680,Male,0,No,Yes,17,No,No,No,Yes,No,Month-to-month,No,Bank transfer,86.56,1494.14,No
CUST-02681,Male,0,Yes,Yes,48,Yes,No phone service,No,No,No,Two year,Yes,Electronic check,57.76,2798.91,No
CUST-02682,Female,0,Yes,No,45,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,54.89,2470.05,No
CUST-02683,Male,1,Yes,No,28,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,105.2,2945.6,Yes
CUST-02684,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,105.19,7272.29,No
CUST-02685,Male,1,No,No,49,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,111.82,5479.18,Yes
CUST-02686,Male,0,No,No,54,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,101.95,5505.3,Yes
CUST-02687,Female,0,No,No,26,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,31.0,806.0,Yes
CUST-02688,Male,1,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,24.78,151.46,No
CUST-02689,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,23.96,958.4,Yes
CUST-02690,Female,0,No,No,10,Yes,No,No,No,No,One year,Yes,Mailed check,117.98,1254.73,Yes
CUST-02691,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,69.12,276.48,Yes
CUST-02692,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,29.75,1976.77,No
